#,repair_cost-,repair_time-parallel,repair_time-sequential,collapse,irreparable
397,2295149.647901181,502.5124279737363,1452.7042070742223,0.0,0.0
398,1949195.550246326,577.1656899707224,1436.4665457499148,0.0,0.0
399,1942722.001284,473.54633268766156,1355.1003904772904,0.0,0.0
400,2449900.2893566308,578.6521231875095,1537.2577365685268,0.0,0.0
401,3259522.214631927,763.6105791659498,2091.6661698915054,0.0,0.0
402,19999929.957127325,719.9976573805632,719.9976573805632,0.0,1.0
403,2486269.5739589664,485.828581505102,1525.4577053782398,0.0,0.0
404,19999786.056256026,720.0069354866167,720.0069354866167,1.0,0.0
405,2351700.3964326326,576.0148882101367,1557.5712961762486,0.0,0.0
406,19999657.72160415,720.0072193430017,720.0072193430017,0.0,1.0
407,20000104.4136408,720.0082148622497,720.0082148622497,1.0,0.0
408,3121916.395257137,780.9372025318269,1834.9690993036616,0.0,0.0
409,3153719.2993187467,730.9503284661241,2079.1642255933534,0.0,0.0
410,2167312.38134489,535.7182296098497,1540.0265522774514,0.0,0.0
411,2490213.23775373,608.2338424886159,1624.2784664868348,0.0,0.0
412,19999715.720069453,719.9925009264609,719.9925009264609,1.0,0.0
413,1940996.7485420217,2036.7963232227794,3349.6298596242527,0.0,0.0
414,19999955.32214276,720.0125605755509,720.0125605755509,0.0,1.0
415,2456649.272764204,700.5981639860014,1733.3529408739546,0.0,0.0
416,2812164.084274699,685.7337837997824,1632.8239414838758,0.0,0.0
417,1958505.3444962709,577.5054770958612,1558.3768232190835,0.0,0.0
418,812121.1898628594,267.48655445879024,681.1499062592991,0.0,0.0
419,2980190.0037603155,687.7913346839543,2096.991988896326,0.0,0.0
420,2259326.8071424533,508.815528235065,1383.3346476389574,0.0,0.0
421,2439794.612308699,620.24686437816,1628.0720229093372,0.0,0.0
422,3335539.8277968233,698.3330545646053,2109.0847559422627,0.0,0.0
423,1858756.7258768752,457.3475825726108,1351.2419777821526,0.0,0.0
424,1897646.5159163903,712.590631722531,1695.5330893473015,0.0,0.0
425,3185984.473479679,1126.014783133603,2499.081365931069,0.0,0.0
426,2660678.559777919,622.4441254956147,1853.2034160282903,0.0,0.0
427,1763255.853923847,413.98104518590407,1154.4369488947518,0.0,0.0
428,2497375.0652947365,542.007694547667,1499.4050278565192,0.0,0.0
429,1593219.0741510014,476.3789645490721,1323.0803245566105,0.0,0.0
430,3206698.774849443,701.2956517902727,1903.9898869263761,0.0,0.0
431,2441701.962686123,1566.432048635153,2823.680834930811,0.0,0.0
432,3073393.217735156,778.0318061424964,2246.6614940914064,0.0,0.0
433,2002642.9126293794,546.5374718043099,1389.1449786757314,0.0,0.0
434,1833961.8356547314,511.7537427901602,1450.9934581964335,0.0,0.0
435,20000062.323978055,719.996050648211,719.996050648211,1.0,0.0
436,2284460.585547138,545.6235690266334,1303.1358036998254,0.0,0.0
437,19999802.57845663,719.9977583099263,719.9977583099263,0.0,1.0
438,20000149.377585437,719.9979787413156,719.9979787413156,1.0,0.0
439,2671350.920140176,542.793262711705,1467.4050404892798,0.0,0.0
440,1749832.5606603473,425.5036624887408,1087.8152275021139,0.0,0.0
441,2043870.3103807797,591.9243450676903,1497.7629046885324,0.0,0.0
442,19999358.28128249,720.0001249341252,720.0001249341252,0.0,1.0
443,20000065.69582251,719.9924118156225,719.9924118156225,1.0,0.0
444,2598561.6966158235,536.9167333852599,1636.631830076869,0.0,0.0
445,2049326.7981364897,637.0905223902272,1616.2979018924925,0.0,0.0
446,1933981.2341334906,538.9514630692605,1458.8645754673666,0.0,0.0
447,3178269.7951294137,756.194450705304,2050.234836312295,0.0,0.0
448,2529223.762761289,600.6842401974347,1641.7705101748852,0.0,0.0
449,2962465.477854033,762.3465696867404,1785.8496044955007,0.0,0.0
450,20000141.91152417,719.9957703987811,719.9957703987811,1.0,0.0
451,3594885.425850886,830.5240377037692,2089.8786509920797,0.0,0.0
452,1845251.6010808474,421.7089723112908,1249.9934159974737,0.0,0.0
453,2655811.7465191465,555.7416073129126,1585.114534247787,0.0,0.0
454,3215979.9365466135,729.879817851949,2280.1126363165076,0.0,0.0
455,2584157.9320948105,632.8065907598765,1671.7382953466242,0.0,0.0
456,1886459.7824346467,510.72332889631815,1454.71382741469,0.0,0.0
457,2406883.560566683,507.27505486309605,1333.3349992054468,0.0,0.0
458,2704677.8436012547,602.8218946580748,1801.3486164567103,0.0,0.0
459,2740866.0500679193,647.4183635619506,1872.0550953792113,0.0,0.0
460,2168789.262018167,600.6380689169996,1638.1059300361544,0.0,0.0
461,20000007.211630117,720.0088171382799,720.0088171382799,1.0,0.0
462,2885727.143433489,809.6872824607237,1929.6600496682538,0.0,0.0
463,3254417.945415354,820.6401373141285,2152.4560907756854,0.0,0.0
464,2990176.9209859106,709.8927092975247,1975.6747904969852,0.0,0.0
465,3233550.433573601,687.7747447360534,1849.1973314475326,0.0,0.0
466,2684101.9188616727,673.9884929296496,2008.2726676562618,0.0,0.0
467,3634256.85261669,2385.62182966845,3666.8844214654505,0.0,0.0
468,3326525.956583307,774.5921799676332,2138.3338116521613,0.0,0.0
469,2171396.0392743843,645.3811759529018,1638.9955725375617,0.0,0.0
470,2021966.4705300317,558.706506273001,1518.0855816996916,0.0,0.0
471,2410640.326890232,661.2343899635601,1805.290426688716,0.0,0.0
472,2507270.117086582,827.4678409145147,2368.2425014063406,0.0,0.0
473,19999928.78547353,720.0140690054285,720.0140690054285,1.0,0.0
474,19999956.25393453,719.9995684704055,719.9995684704055,1.0,0.0
475,19999749.03255999,720.0024575047486,720.0024575047486,1.0,0.0
476,19999845.756954126,719.9884433930015,719.9884433930015,1.0,0.0
477,2853938.0814750227,779.2942751754327,1910.8475383305192,0.0,0.0
478,1928232.8779361956,519.9210956354839,1395.0558026020392,0.0,0.0
479,2911489.396682009,912.5066729104577,2090.0934597085384,0.0,0.0
480,1830194.881567719,414.7718980922394,1251.016358035319,0.0,0.0
481,3387744.5185924964,713.6421939441561,2116.050032846712,0.0,0.0
482,2747438.41412256,623.3045403032947,1625.1383260363318,0.0,0.0
483,2674188.6838644245,647.4599583297759,1916.801224465254,0.0,0.0
484,2580707.103116868,816.652270572225,1779.332820748798,0.0,0.0
485,2578914.009868006,712.220751678814,1795.1399619949975,0.0,0.0
486,20000084.337958712,720.0087248623179,720.0087248623179,1.0,0.0
487,2935236.1212028926,656.3699751085294,1729.8034973998704,0.0,0.0
488,3081998.918339109,719.8666126972917,2062.9484983517677,0.0,0.0
489,2183943.7360863225,570.6432628625334,1593.6146951182402,0.0,0.0
490,19999864.699365158,719.9954634271805,719.9954634271805,0.0,1.0
491,1881486.7993242934,496.5480374832702,1353.2907893931465,0.0,0.0
492,2864197.3416509284,766.7442990257281,1958.0572326822933,0.0,0.0
493,2022170.538744045,757.559058016458,1722.361518177404,0.0,0.0
494,2858327.978266904,1116.1292310841393,2429.9208230085897,0.0,0.0
495,2739751.0110468916,545.072766676351,1633.6391705540336,0.0,0.0
496,1676848.7902153996,592.8220517336609,1522.1799759841315,0.0,0.0
497,2699597.2957668807,681.1945938430581,1835.2251240372864,0.0,0.0
498,2717703.931004969,641.153177917021,1750.9322015992611,0.0,0.0
499,19999892.949526943,720.0029268051269,720.0029268051269,0.0,1.0
